season,year,week,weekly_rate,year_week,region_network,American Indian/Alaska Native,Asian/Pacific Islander,Black,Hispanic/Latino,White,0-4 yr,12-17 yr,18-29 yr,18-49 yr,30-39 yr,40-49 yr,5-11  yr,5-17 yr,50-64 yr,65+ yr,65-74 yr,75-84 yr,85+,< 18,>= 18,Female,Male
2015-16,2016,16,1.9,201616,New York - AlbanyEIP,0,3,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0.1,0,0.2
2015-16,2016,17,2.6,201617,New York - AlbanyEIP,0,0,0,0,0.1,0,0,0,0,0,0,0.4,0.2,0,0.2,0,0,1.3,0.1,0,0.1,0.1
2016-17,2016,40,0,201640,New York - AlbanyEIP,0,0,1.1,0.4,0.3,0.6,0.5,0.6,0.2,0,0,0,0.2,0.6,1.6,0,1.9,9.7,0.3,0.5,0.4,0.6
2016-17,2016,41,0.1,201641,New York - AlbanyEIP,0,0,1.6,0,0.3,0,0,0.6,0.5,0.8,0,0,0,0,1,0,1.8,3.7,0,0.5,0,0.8
2016-17,2016,42,0.2,201642,New York - AlbanyEIP,0.5,0,0.5,0.3,0.2,0.3,0.1,0.4,0.2,0.1,0.1,0.1,0.1,0.1,0.9,0.5,1.1,2.3,0.2,0.3,0.2,0.3
2016-17,2016,43,0.1,201643,New York - AlbanyEIP,0.5,0,0.5,0.2,0.2,0.2,0.1,0.3,0.2,0.1,0.1,0.2,0.1,0.1,0.9,0.5,1.1,2.3,0.2,0.3,0.2,0.3
2016-17,2016,44,0,201644,New York - AlbanyEIP,0,0,0.4,0.2,0.3,0.4,0.3,0.1,0.2,0.2,0.2,0,0.1,0,1.6,1.5,2.1,0,0.2,0.3,0.2,0.4
2016-17,2016,45,0,201645,New York - AlbanyEIP,12.3,0,0.2,0,0.3,0,0,0.5,0.3,0.3,0,0,0,0,0.9,0.8,0.8,1.8,0,0.3,0.3,0.2
2016-17,2016,46,0,201646,New York - AlbanyEIP,0,0,1.1,0.5,0.2,0,0,0.8,0.5,0.2,0.5,0,0,0,0.6,0.4,0.8,1.8,0,0.4,0.3,0.4
2016-17,2016,47,0.3,201647,New York - AlbanyEIP,0,0,0,0.4,0.2,1.4,0,0,0,0,0,1.8,0.9,0,0.8,0.7,0,3.8,1.1,0.2,0.5,0.3
2016-17,2016,48,0.1,201648,New York - AlbanyEIP,0,0,2.3,0,0.4,0,0,1.2,0.5,0,0,0,0,0,1.5,0.9,3.5,0,0,0.6,0.4,0.6
2016-17,2016,49,0.1,201649,New York - AlbanyEIP,0,0,0,0,0.1,0,0,0.5,0.2,0,0,0,0,0,0,0,0,0,0,0.1,0.2,0
2016-17,2016,50,0.3,201650,New York - AlbanyEIP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,1.3,0,0,0,0.1
2016-17,2016,51,0.8,201651,New York - AlbanyEIP,0,0,0.5,0.7,0.2,0,0.9,0.8,0.4,0.2,0,0.4,0.7,0,1.8,2.1,0.9,2.4,0.5,0.5,0.5,0.6
2016-17,2016,52,1.3,201652,New York - AlbanyEIP,0,0,0.8,0,0.9,2,0,0,0.2,0.8,0,0,0,0.5,2.6,0.9,3.6,7.5,0.5,0.9,0.8,0.8
2016-17,2017,1,2.1,201701,New York - AlbanyEIP,0.5,0,0.7,0.4,0.4,0.3,0.4,0.4,0.2,0.2,0.1,0.2,0.3,0.4,1.3,0.7,2,2.7,0.3,0.5,0.4,0.4
2016-17,2017,2,2.7,201702,New York - AlbanyEIP,1,0,0.7,0.4,0.4,0.3,0.5,0.4,0.2,0.2,0.1,0.2,0.3,0.4,1.2,0.6,1.9,2.3,0.3,0.5,0.5,0.4
2016-17,2017,3,3.7,201703,New York - AlbanyEIP,0,0.3,0.3,0.6,0.1,0.4,0.3,0,0.1,0.2,0,0.5,0.4,0.5,0.4,0.3,0,2,0.4,0.2,0.4,0.1
2016-17,2017,4,3.6,201704,New York - AlbanyEIP,0,0,0.6,0.6,1,0,0.5,0.5,0.4,0.5,0.3,0,0.2,0.9,2.2,0.8,5.4,1.8,0.2,0.9,0.8,0.8
2016-17,2017,5,4.1,201705,New York - AlbanyEIP,4.6,0,1.7,0.5,0.4,0,0.8,0.6,0.3,0.2,0,0,0.4,0.5,1.7,1.1,1.5,5.3,0.3,0.6,0.4,0.6
2016-17,2017,6,6.3,201706,New York - AlbanyEIP,0,0,0,0.6,0.6,2.8,1,0,0,0,0,0,0.5,0,1.7,0.7,4.3,0,1.1,0.4,0.5,0.6
2016-17,2017,7,6.4,201707,New York - AlbanyEIP,0,0,2.3,0,0.6,0,1.5,0.6,0.2,0,0,1.3,1.4,0.9,1,0,0,7.8,1,0.6,0.8,0.6
2016-17,2017,8,7.1,201708,New York - AlbanyEIP,0,0,3.1,0,0.6,0,0,1.1,0.7,0,0.8,0,0,0.9,1.9,0.8,3.2,3.6,0,1,1,0.5
2016-17,2017,9,4.7,201709,New York - AlbanyEIP,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0.2,0.3,0,0,0,0,0,0.1
2016-17,2017,10,3,201710,New York - AlbanyEIP,0,0,2.1,0.7,0.4,0.6,0.9,0.8,0.6,0.6,0.3,0.4,0.7,0.2,3.1,1.2,4.7,9.7,0.6,0.9,0.8,0.9
2016-17,2017,11,1.7,201711,New York - AlbanyEIP,0,0,3.1,0.6,0.2,0,0,0,0,0,0,0,0,0.5,3.1,1.9,3.6,7.5,0,0.9,0.4,1
2016-17,2017,12,3.3,201712,New York - AlbanyEIP,0,0.1,1,0.5,0.5,0.8,0.5,0.6,0.4,0.3,0.2,0.1,0.3,0.4,1.8,1.1,2.8,2.7,0.5,0.7,0.6,0.6
2016-17,2017,13,3,201713,New York - AlbanyEIP,0,0.1,1.1,0.5,0.5,0.8,0.5,0.6,0.4,0.4,0.2,0.1,0.3,0.4,1.7,1.1,2.7,2.3,0.4,0.6,0.6,0.6
2016-17,2017,14,2.3,201714,New York - AlbanyEIP,0,0.3,0.8,0.2,0.5,2.3,0.9,0.3,0.4,0.5,0.3,0.5,0.7,0.1,1.6,1.9,1.4,0,1.1,0.5,0.5,0.8
2016-17,2017,15,2,201715,New York - AlbanyEIP,0,0,0.9,1.7,0.7,1.2,0,0.9,0.5,0.3,0.3,0,0,1.1,2,0.8,3.1,5.4,0.3,1,0.9,0.8
2016-17,2017,16,1.5,201716,New York - AlbanyEIP,0,0.4,2.5,0.5,0.7,1,1.6,0.6,0.5,0.9,0,0,0.8,0.7,2.1,0.7,5.4,1.8,0.8,0.9,0.9,0.8
2016-17,2017,17,0.8,201717,New York - AlbanyEIP,0,3.6,0,0.3,0.6,0,0,0.5,0.4,0,0.7,0,0,0.8,0.8,1.4,0,0,0,0.6,0.5,0.5
2017-18,2017,40,0,201740,New York - AlbanyEIP,0,0,1.1,0,0.6,0,0,0.6,0.5,0,0.8,0,0,0.9,1,0.9,1.8,0,0,0.7,0.6,0.6
2017-18,2017,41,0.1,201741,New York - AlbanyEIP,0,0,0.8,2.3,0.7,0,0,1.6,0.7,0,0,0,0,0.4,2.3,1.6,3.2,3.6,0,1,0.7,0.9
2017-18,2017,42,0.1,201742,New York - AlbanyEIP,0,0,0.3,0,0.1,0,0,0,0,0,0,0,0,0,0.3,0.6,0,0,0,0.1,0.1,0.1
2017-18,2017,43,0.1,201743,New York - AlbanyEIP,0,0,0.5,0.6,0.4,0.6,0,1.1,0.5,0.4,0,0,0,0.4,2.3,1.7,1.9,7.3,0.2,0.8,0.6,0.8
2017-18,2017,44,0.1,201744,New York - AlbanyEIP,0,0,0,0.6,0.6,0,1.4,0.6,0.2,0,0,0,0.7,0,1.6,0,3.6,3.7,0.5,0.5,0.8,0.2
2017-18,2017,45,0.1,201745,New York - AlbanyEIP,1.1,0.2,1,0.6,0.7,1.1,0.5,0.6,0.4,0.3,0.2,0.2,0.3,0.8,2,1.3,2.5,4.5,0.5,0.8,0.8,0.7
2017-18,2017,46,0.4,201746,New York - AlbanyEIP,1,0.3,1,0.6,0.7,0.9,0.5,0.6,0.4,0.3,0.2,0.2,0.3,0.8,2,1.3,2.7,3.9,0.5,0.8,0.8,0.7
2017-18,2017,47,0.2,201747,New York - AlbanyEIP,0,0,0.7,1,0.5,2.3,0,0.6,0.4,0.3,0.2,0.3,0.1,0.9,1.2,0.3,2.8,2,0.7,0.6,0.7,0.6
2017-18,2017,48,1.4,201748,New York - AlbanyEIP,0,0.5,0.7,1.1,0.8,0.6,0,0.9,0.3,0,0,0,0,0.7,2.9,1.9,2.3,9,0.2,1,1,0.6
2017-18,2017,49,1.3,201749,New York - AlbanyEIP,4.6,0.7,3.9,3.4,1.2,3.1,2.1,1.2,0.8,1.1,0,0.7,1.3,1.8,3.9,2.1,6.9,5.3,1.8,1.7,2,1.4
2017-18,2017,50,2.2,201750,New York - AlbanyEIP,1.2,3.6,0,0.3,0.4,0,0,0,0.2,0,0.7,0,0,0.8,2.1,1.4,2.8,3.8,0,0.8,0.3,0.9
2017-18,2017,51,3.7,201751,New York - AlbanyEIP,0,0,0,0,0.4,0,0,0.6,0.5,0,0.8,0,0,0,1,0.9,0,3.9,0,0.5,0.4,0.4
2017-18,2017,52,6.8,201752,New York - AlbanyEIP,0,0,3.1,0,0.8,0,1.3,0.5,0.2,0,0,1.1,1.2,0.4,3.3,2.4,3.2,7.2,0.9,1,1.4,0.5
2017-18,2018,1,9.1,201801,New York - AlbanyEIP,0,0.2,0,0,0,0,0.4,0,0.1,0.2,0,0,0.2,0,0,0,0,0,0.1,0,0.1,0.1
2017-18,2018,2,8.6,201802,New York - AlbanyEIP,0,0,3.8,1.3,1.1,0.6,0,1.3,0.8,0.6,0.5,0.8,0.4,1.8,4.1,1.7,5.7,14.6,0.5,1.6,1,1.7
2017-18,2018,3,9.2,201803,New York - AlbanyEIP,0,0,0.8,3.4,0.6,0,0,0.6,0.7,0.8,0.8,0,0,1.9,2.1,1.9,0,7.5,0,1.3,1,1.2
2017-18,2018,4,12.3,201804,New York - AlbanyEIP,2.2,0.2,1,1,0.9,1.3,0.2,0.7,0.5,0.5,0.3,0.4,0.3,1,2.9,1.6,3.8,7.4,0.6,1.1,1,1
2017-18,2018,5,11.9,201805,New York - AlbanyEIP,2,0.3,1,1,0.9,1.2,0.3,0.7,0.5,0.4,0.3,0.4,0.4,0.9,2.9,1.6,3.7,7.6,0.6,1.1,0.9,1
2017-18,2018,6,10.3,201806,New York - AlbanyEIP,0,0,0.5,1,1,1.5,0.3,0.1,0.3,0.5,0.3,0.5,0.4,1.3,1.7,1.2,2.8,2,0.7,0.8,1,0.5
2017-18,2018,7,10.9,201807,New York - AlbanyEIP,12.3,0,0.6,2.8,1.1,1.9,0,0.2,0.4,0.8,0.3,0,0,1.3,2.9,2.3,3.1,5.4,0.5,1.2,1.1,0.9
2017-18,2018,8,10.2,201808,New York - AlbanyEIP,9.2,0.4,4.2,1.9,1.4,2,0.4,2.9,1.4,0.6,0.5,0.7,0.6,0.3,6.6,3.2,10,15.8,1,2.2,2.1,1.7
2017-18,2018,9,5.7,201809,New York - AlbanyEIP,1.2,3.6,0,1.2,1,4.3,1,0.5,0.2,0,0,0,0.5,1.3,3.8,1.4,4.3,15.3,1.4,1.3,1.2,1.4
2017-18,2018,10,3.8,201810,New York - AlbanyEIP,0,0,1.1,0,0.7,3.8,0,0,0.2,0.8,0,1.3,0.7,0.5,1.5,0.9,1.8,3.9,1.5,0.6,1,0.6
2017-18,2018,11,3.5,201811,New York - AlbanyEIP,0,0,0.8,1.1,1.4,0,0,1.1,0.4,0,0,1.1,0.6,0.4,4.7,3.2,6.4,7.2,0.4,1.4,1.4,1.1
2017-18,2018,12,2.8,201812,New York - AlbanyEIP,0,0,0.3,0.2,0.1,0,0,0,0,0,0,0,0,0.4,0.3,0,0.6,1.3,0,0.2,0.2,0.1
2017-18,2018,13,3.4,201813,New York - AlbanyEIP,6,0,5.4,0.9,0.7,1.2,0,0.4,0.6,0.4,1,0,0,1.6,4.1,2.5,5.7,9.7,0.3,1.4,1,1.4
2017-18,2018,14,2.9,201814,New York - AlbanyEIP,0,0,0,0.6,0.5,0,0,0.6,0.5,0.8,0,0,0,0.5,1,0.9,1.8,0,0,0.6,0.6,0.4
2017-18,2018,15,1.8,201815,New York - AlbanyEIP,0.5,0.2,0.6,0.7,0.6,0.7,0.2,0.3,0.3,0.3,0.4,0,0.1,0.6,1.9,1.3,2.3,4.3,0.3,0.7,0.6,0.6
2017-18,2018,16,1.4,201816,New York - AlbanyEIP,0.5,0.4,0.7,0.7,0.6,0.9,0.2,0.3,0.4,0.4,0.4,0.1,0.1,0.6,1.8,1.2,2.2,4.1,0.3,0.7,0.7,0.6
2017-18,2018,17,2.3,201817,New York - AlbanyEIP,0,0,0.3,0.4,0.3,1.2,0,0.1,0.2,0.2,0.3,0,0,0,1,0.6,0,6,0.3,0.3,0.3,0.2
2018-19,2018,40,0,201840,New York - AlbanyEIP,0,0.5,0.4,2.8,0.8,0,0.5,0.5,0.4,0.5,0.3,0,0.2,1.1,2.2,2.7,2.3,0,0.2,1,0.9,0.7
2018-19,2018,41,0,201841,New York - AlbanyEIP,0,1.5,1.7,1.4,1.1,2,0.4,0.6,0.6,1.1,0,0.4,0.4,0.5,5.1,2.9,4.6,17.6,0.8,1.5,1.3,1.3
2018-19,2018,42,0,201842,New York - AlbanyEIP,0,0,0,1.3,1,1.4,1,0,0.9,1.2,2,0,0.5,1.3,1.7,1.4,2.8,0,0.7,1.2,0.9,1.3
2018-19,2018,43,0,201843,New York - AlbanyEIP,0,0,1.1,0,0.1,0,0,0,0.2,0,0.8,0,0,0.5,0.5,0,1.8,0,0,0.4,0.4,0.2
2018-19,2018,44,0.1,201844,New York - AlbanyEIP,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0.9,0,1.6,3.6,0,0.2,0.3,0
2018-19,2018,45,0.1,201845,New York - AlbanyEIP,0,0,0,0.4,0,0,0,0,0.1,0,0.2,0,0,0,0.3,0,1.2,0,0,0.1,0.2,0
2018-19,2018,46,0,201846,New York - AlbanyEIP,0,0,2.1,0.7,0.2,1.2,0.9,0.4,0.6,1,0.3,0.4,0.7,1,0.5,0.8,0,0,0.8,0.7,0.8,0.6
2018-19,2018,47,0.1,201847,New York - AlbanyEIP,0,0,0,0,0.2,0,0,0,0.2,0.8,0,0,0,0,0,0,0,0,0,0.1,0.2,0
2018-19,2018,48,0.3,201848,New York - AlbanyEIP,0,0.1,0.5,0.6,0.2,0.7,0.3,0.2,0.2,0.2,0.2,0.3,0.3,0.4,0.7,0.4,1.2,1.1,0.4,0.4,0.5,0.3
2018-19,2018,49,0.9,201849,New York - AlbanyEIP,0.5,0.2,0.5,0.6,0.3,0.8,0.3,0.2,0.2,0.2,0.2,0.3,0.3,0.5,0.9,0.5,1.5,1.4,0.4,0.4,0.5,0.3
2018-19,2018,50,1.5,201850,New York - AlbanyEIP,0,0,0.2,0.2,0,0.8,0,0,0,0,0,0,0,0.3,0.4,0.3,0,2,0.2,0.1,0,0.2
2018-19,2018,51,1.3,201851,New York - AlbanyEIP,0,0.5,0.2,0,0.3,0,0.5,0,0,0,0,0,0.2,0.9,0.4,0,0.8,1.8,0.2,0.3,0.4,0.2
2018-19,2018,52,3,201852,New York - AlbanyEIP,0,0.7,2.8,0,0.5,0,0.8,0.6,0.6,0.2,1,0.7,0.8,0.8,1.9,1.1,3.1,3.5,0.6,0.9,1.1,0.5
2018-19,2019,1,3.4,201901,New York - AlbanyEIP,0,0,0,1.9,0.2,7.1,1,1.4,0.7,0,0.7,0.9,0.9,0,1.3,0.7,2.8,0,2.5,0.7,1.4,0.8
2018-19,2019,2,3.1,201902,New York - AlbanyEIP,0,0,0,0,0.4,0,0,0,0,0,0,1.3,0.7,0.5,0.5,0,1.8,0,0.5,0.2,0.4,0.2
2018-19,2019,3,3.3,201903,New York - AlbanyEIP,0,0,0,0,0.3,0,0,0,0.2,0.7,0,1.1,0.6,0,0.5,0,1.6,0,0.4,0.2,0.5,0
2018-19,2019,4,4,201904,New York - AlbanyEIP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-19,2019,5,5,201905,New York - AlbanyEIP,6,0,0.5,0.1,0.1,0.6,0,0,0.1,0,0.3,0,0,0.6,0.5,0.4,0,2.4,0.2,0.3,0.2,0.3
2018-19,2019,6,6.5,201906,New York - AlbanyEIP,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0.5,0,1.8,0,0,0.1,0,0.2
2018-19,2019,7,7.4,201907,New York - AlbanyEIP,0.5,0,0.3,0.4,0.1,0.3,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.5,0.3,0.7,0.7,0.2,0.2,0.2,0.2
2018-19,2019,8,6.4,201908,New York - AlbanyEIP,0.5,0,0.3,0.4,0.2,0.5,0.1,0.2,0.2,0.2,0.1,0.2,0.1,0.3,0.5,0.3,0.7,1,0.2,0.3,0.2,0.3
2018-19,2019,9,5.8,201909,New York - AlbanyEIP,0,0,0,0.4,0.1,0,0.3,0,0,0,0,0.3,0.3,0,0.4,0.6,0,0,0.2,0.1,0,0.1
2018-19,2019,10,7.3,201910,New York - AlbanyEIP,0,0,0.2,0.6,0.1,0,0,0,0.1,0.3,0,0,0,0.2,0.4,0,1.5,0,0,0.2,0.2,0.1
2018-19,2019,11,8.5,201911,New York - AlbanyEIP,0,0.4,0.6,0.5,0.5,0.5,0,0.8,0.5,0.4,0.3,0.4,0.2,0.7,0.6,0.7,0.8,0,0.3,0.6,0.4,0.6
2018-19,2019,12,9.3,201912,New York - AlbanyEIP,0,0,3.3,0.7,0.2,1.4,0,0,0.2,0.6,0,0.9,0.5,0.4,1.3,0,2.8,3.8,0.7,0.5,0.3,0.8
2018-19,2019,13,5.5,201913,New York - AlbanyEIP,0,0,1.1,0,0.1,0,0,0,0,0,0,0,0,0.5,0.5,0,1.8,0,0,0.2,0.2,0.2
2018-19,2019,14,4.3,201914,New York - AlbanyEIP,0,0,0.8,2.3,0,0,0,0,0.2,0.7,0,1.1,0.6,0,0.5,0.8,0,0,0.4,0.2,0.3,0.2
2018-19,2019,15,2.9,201915,New York - AlbanyEIP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-19,2019,16,2.9,201916,New York - AlbanyEIP,0,0,0,0,0.1,0,0,0,0.1,0.2,0,0,0,0.2,0,0,0,0,0,0.1,0.1,0
2018-19,2019,17,1.8,201917,New York - AlbanyEIP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-20,2019,40,0.1,201940,New York - AlbanyEIP,0,0,0.2,0.2,0.1,0.1,0.1,0.2,0.1,0.1,0,0.1,0.1,0.2,0.3,0.1,0.5,0.7,0.1,0.2,0.2,0.1
2019-20,2019,41,0,201941,New York - AlbanyEIP,0,0,0.2,0.2,0.2,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.2,0.3,0.1,0.5,0.8,0.1,0.2,0.2,0.1
2019-20,2019,42,0,201942,New York - AlbanyEIP,0,0,0.3,0.8,0.2,0.4,0.3,0.4,0.3,0.2,0.2,0.8,0.5,0,0.4,0.3,0,2,0.5,0.2,0.2,0.3
2019-20,2019,43,0,201943,New York - AlbanyEIP,0,0,0.1,0,0.1,0,0,0.2,0.1,0,0,0,0,0.2,0.2,0,0.8,0,0,0.1,0.1,0.1
2019-20,2019,44,0.2,201944,New York - AlbanyEIP,0,0.4,0.3,0.5,0.2,0,0.4,0,0.1,0.4,0,0,0.2,0.5,0.4,0,0.8,1.8,0.1,0.3,0.3,0.3
2019-20,2019,45,0,201945,New York - AlbanyEIP,0,0,0,0.4,0.6,0,0,1.4,0.6,0,0,0,0,0.8,0.8,0,1.4,3.8,0,0.7,0.5,0.6
2019-20,2019,46,0.4,201946,New York - AlbanyEIP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-20,2019,47,0,201947,New York - AlbanyEIP,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0.9,0.5,0,1.6,0,0,0.3,0.5,0
2019-20,2019,48,0.5,201948,New York - AlbanyEIP,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0.6,0,0,0,0,0.1
2019-20,2019,49,0.1,201949,New York - AlbanyEIP,0,0,0.5,0.1,0.1,0.6,0,0,0.1,0.2,0,0,0,0.2,0,0,0,0,0.2,0.1,0.1,0.1
2019-20,2019,50,0.7,201950,New York - AlbanyEIP,0,0,0.8,0.6,0.3,0,0,0,0,0,0,1.3,0.7,0.5,1,0.9,1.8,0,0.5,0.4,0.4,0.4
2019-20,2019,51,1.3,201951,New York - AlbanyEIP,0,0,0.3,0.2,0.1,0.4,0,0,0.1,0.1,0,0.1,0.1,0.2,0.5,0.2,0.9,0.9,0.1,0.2,0.1,0.2
2019-20,2019,52,2.1,201952,New York - AlbanyEIP,0,0,0.3,0.2,0.2,0.4,0,0,0.1,0.1,0,0.2,0.1,0.2,0.5,0.2,0.9,1.2,0.2,0.2,0.1,0.2
2019-20,2020,1,2.7,202001,New York - AlbanyEIP,0,0,0.2,0,0.1,0,0,0,0.1,0.2,0,0.3,0.1,0.1,0.2,0,0.7,0,0.1,0.1,0,0.2
2019-20,2020,2,5.3,202002,New York - AlbanyEIP,0,0,0,1.1,0.1,0,0,0,0.1,0.3,0,0,0,0.2,0.2,0.4,0,0,0,0.1,0.1,0.1
2019-20,2020,3,5,202003,New York - AlbanyEIP,0,0.4,0.6,0,0.3,1.5,0,0,0,0,0,0,0,0.2,1.1,0.4,3.1,0,0.4,0.2,0.3,0.3
2019-20,2020,4,5.6,202004,New York - AlbanyEIP,0,0,3.3,0.3,0.8,1.4,0,0,0,0,0,0,0,1.3,1.3,0,2.8,3.8,0.4,0.6,0,1.1
2019-20,2020,5,8.3,202005,New York - AlbanyEIP,0,0,0,1.6,0,0,0,0.6,0.2,0,0,0,0,0,0,0,0,0,0,0.1,0.2,0
2019-20,2020,6,10.2,202006,New York - AlbanyEIP,0,0,0,0,0.1,0,0,0,0.2,0,0.8,0,0,0,0,0,0,0,0,0.1,0.2,0
2019-20,2020,7,8.4,202007,New York - AlbanyEIP,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0.1
2019-20,2020,8,8.4,202008,New York - AlbanyEIP,0,0.7,0,0.3,0.2,0,0,0,0.1,0.2,0.3,0,0,0,1,1.7,0,0,0,0.3,0.1,0.3
2019-20,2020,9,7.5,202009,New York - AlbanyEIP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-20,2020,10,5.9,202010,New York - AlbanyEIP,0.5,0.1,0.3,0.2,0.1,0.2,0.2,0,0.1,0.2,0.1,0.1,0.2,0.2,0.4,0.3,0.6,0.5,0.2,0.2,0.2,0.2
2019-20,2020,11,4.8,202011,New York - AlbanyEIP,0.5,0.1,0.3,0.3,0.1,0.3,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.4,0.3,0.6,0.6,0.2,0.2,0.2,0.2
2019-20,2020,12,2.3,202012,New York - AlbanyEIP,11.4,0,0.3,1.2,0.1,0.8,0.6,0.3,0.3,0.5,0,0.5,0.5,0.3,0.4,0.3,0.7,0,0.6,0.3,0.4,0.3
2019-20,2020,13,0.3,202013,New York - AlbanyEIP,0,0,0.5,0,0.1,0,0,0,0.1,0.3,0,0.4,0.2,0.2,0.7,0.4,0.8,1.8,0.2,0.2,0.3,0.2
2019-20,2020,14,0.1,202014,New York - AlbanyEIP,0,0.4,0,0,0.3,0,0,0,0.1,0,0.3,0,0,0.5,0.6,0.4,1.5,0,0,0.3,0.3,0.2
2019-20,2020,15,0.1,202015,New York - AlbanyEIP,0,0,3.3,0,0,0,1,0,0,0,0,0,0.5,0,0,0,0,0,0.4,0,0,0.2
2019-20,2020,16,0,202016,New York - AlbanyEIP,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0.1,0,0.2
2019-20,2020,17,0,202017,New York - AlbanyEIP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-22,2021,40,0,202140,New York - AlbanyEIP,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,1.3,0,0,0.1,0
2021-22,2021,41,0.2,202141,New York - AlbanyEIP,0,0,0,0,0.2,0,0,0.2,0.1,0,0,0,0,0.2,0.3,0,0.9,0,0,0.1,0.1,0.1
2021-22,2021,42,0,202142,New York - AlbanyEIP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-22,2021,43,0.1,202143,New York - AlbanyEIP,0,0.1,0.4,0.2,0.2,0.2,0,0.2,0.2,0.1,0.2,0,0,0.2,0.5,0.3,0.8,0.7,0.1,0.2,0.3,0.1
2021-22,2021,44,0,202144,New York - AlbanyEIP,0,0.1,0.3,0.2,0.2,0.2,0,0.2,0.2,0.1,0.2,0.1,0.1,0.2,0.5,0.3,1,1,0.1,0.3,0.3,0.2
2021-22,2021,45,0.2,202145,New York - AlbanyEIP,0,0.3,0.5,0.6,0.4,0.4,0,0.6,0.4,0.3,0.3,0.3,0.1,0.4,1.2,0.9,2.1,0,0.2,0.5,0.6,0.3
2021-22,2021,46,0.2,202146,New York - AlbanyEIP,0,0,0.5,0.6,0.1,0,0,0,0.1,0,0.3,0,0,0.7,0.4,0,0.8,1.8,0,0.3,0.2,0.3
2021-22,2021,47,0.2,202147,New York - AlbanyEIP,0,0,0.3,0,0.2,1,0,0,0.1,0,0.3,0,0,0.2,0.2,0,0.8,0,0.3,0.1,0.3,0
2021-22,2021,48,0.5,202148,New York - AlbanyEIP,0,0,0,0,0.2,0,0,0,0.2,0,0.7,0,0,0,0,0,0,0,0,0.1,0,0.2
2021-22,2021,49,0.7,202149,New York - AlbanyEIP,0,0,0,0,0.1,0,0,0.6,0.2,0,0,0,0,0,0.5,0,1.8,0,0,0.2,0.2,0.2
2021-22,2021,50,0.6,202150,New York - AlbanyEIP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-22,2021,51,0.4,202151,New York - AlbanyEIP,0,0.1,0,0.1,0,0,0,0.2,0.1,0,0,0,0,0.1,0.2,0.3,0,0,0,0.1,0.1,0.1
2021-22,2021,52,0.8,202152,New York - AlbanyEIP,0,0.7,0,0.3,0.2,0,0,0.2,0.2,0.4,0,0,0,0.2,0.8,0,1.9,2.4,0,0.3,0.2,0.3
2021-22,2022,1,0.3,202201,New York - AlbanyEIP,0,0,0.8,0,0.2,0,0,0.6,0.2,0,0,0,0,0,0.5,0,1.8,0,0,0.2,0.4,0
2021-22,2022,2,0.3,202202,New York - AlbanyEIP,0,0.2,0.3,0.3,0.2,0.1,0.1,0.2,0.2,0.2,0.1,0.1,0.1,0.2,0.7,0.4,1.2,1.4,0.1,0.3,0.2,0.3
2021-22,2022,3,0.2,202203,New York - AlbanyEIP,0,0.2,0.2,0.4,0.3,0.3,0,0.2,0.2,0.2,0.1,0.2,0.1,0.2,0.8,0.5,1.4,1.2,0.2,0.3,0.3,0.3
2021-22,2022,4,0,202204,New York - AlbanyEIP,0,0.3,0.2,1,0.6,0,0,0.3,0.3,0.5,0,0.5,0.3,0.3,1.7,1.2,2.8,2,0.2,0.5,0.3,0.5
2021-22,2022,5,0.1,202205,New York - AlbanyEIP,0,0,0.4,0,0.5,0,0,0.5,0.3,0.3,0,0.4,0.2,0.5,0.9,0,1.5,3.6,0.2,0.5,0.4,0.4
2021-22,2022,6,0.1,202206,New York - AlbanyEIP,0,0,0.6,0.5,0,0,0.4,0.2,0.1,0.2,0,0,0.2,0,0,0,0,0,0.1,0.1,0.1,0.1
